name_key,state,lat,lng
rockwood,TN,35.8701,-84.6749
rockwood,VA,37.4630,-77.5744
rockwood,MI,42.0703,-83.2417
rockwood,PA,39.9158,-79.1573
rockwood,IL,37.8371,-89.6918
rocky,OK,35.1564,-99.0596
rocky boy west,MT,48.2972,-109.9918
rocky boy's agency,MT,48.2610,-109.7746
rocky comfort,MO,36.7424,-94.0903
rocky ford,OK,36.1558,-94.9110
rocky ford,CO,38.0499,-103.7221
rocky ford,GA,32.6635,-81.8355
rocky fork point,OH,39.1889,-83.4876
rocky gap,VA,37.2410,-81.1075
rocky hill,NJ,40.4003,-74.6389
rocky mound,TX,33.0212,-95.0175
rocky mount,NC,35.9685,-77.8083
rocky mount,VA,37.0044,-79.8848
rocky mountain,OK,35.7903,-94.7713
rocky point,NY,40.9398,-72.9363
rocky point,NC,34.4440,-77.8909
rocky point,OR,42.4336,-122.1189
rocky point,OK,36.0256,-95.3221
rocky point,WA,47.5941,-122.6661
rocky point,MT,47.7323,-114.1855
rocky ridge,UT,39.9197,-111.8257
rocky ridge,OH,41.5304,-83.2134
rocky ripple,IN,39.8484,-86.1731
rocky river,OH,41.4731,-81.8538
rocky top,TN,36.2249,-84.1548
rodanthe,NC,35.5925,-75.4664
rodeo,NM,31.8397,-109.0266
rodeo,CA,38.0366,-122.2540
roderfield,WV,37.4510,-81.7001
rodessa,LA,32.9736,-93.9972
rodey,NM,32.6538,-107.1357
rodman,NY,43.8517,-75.9421
rodman,IA,43.0266,-94.5274
rodney,DE,39.1283,-75.5397
rodney,IA,42.2045,-95.9507
rodriguez camp,CA,35.8090,-119.1388
rodríguez hevia,PR,18.2020,-66.1822
roe,AR,34.6311,-91.3860
roebling,NJ,40.1172,-74.7778
roebuck,SC,34.8790,-81.9644
roeland park,KS,39.0359,-94.6374
roessleville,NY,42.6969,-73.7955
roeville,FL,30.6851,-86.9922
roff,OK,34.6289,-96.8415
rogers,AR,36.3181,-94.1523
rogers,MN,45.1838,-93.5717
rogers,MI,45.4177,-83.8048
rogers,TX,30.9292,-97.2297
rogers,ND,47.0740,-98.2031
rogers,OH,40.7897,-80.6275
rogers,NE,41.4646,-96.9164
rogersville,MO,37.1148,-93.0748
rogersville,TN,36.4083,-83.0042
rogersville,AL,34.8277,-87.2841
rogersville,PA,39.8808,-80.2692
rogue river,OR,42.4355,-123.1682
rohnert park,CA,38.3476,-122.7009
rohrerstown,PA,40.0523,-76.3597
rohrersville,MD,39.4349,-77.6655
rohrsburg,PA,41.1302,-76.4253
roland,AR,34.9022,-92.5175
roland,OK,35.4132,-94.5085
roland,IA,42.1658,-93.5030
rolesville,NC,35.9158,-78.4631
rolette,ND,48.6609,-99.8417
rolfe,IA,42.8132,-94.5319
roll,IN,40.5530,-85.3934
rolla,MO,37.9459,-91.7612
rolla,ND,48.8436,-99.6094
rolla,KS,37.1179,-101.6318
rolland colony,SD,44.3437,-96.5923
rolling fields,KY,38.2689,-85.6708
rolling fork,MS,32.9073,-90.8769
rolling hills,CA,33.7600,-118.3472
rolling hills,WY,42.9036,-105.8434
rolling hills,KY,38.2825,-85.5784
rolling hills estates,CA,33.7784,-118.3274
rolling meadows,IL,42.0749,-88.0254
rolling prairie,IN,41.6745,-86.6199
rollingstone,MN,44.0994,-91.8186
rollingwood,TX,30.2736,-97.7868
rollingwood,CA,37.9653,-122.3306
rollins,MT,47.9105,-114.1949
rollinsville,CO,39.9232,-105.5135
roma,TX,26.4147,-99.0039
roman forest,TX,30.1820,-95.1523
romancoke,MD,38.8918,-76.3608
rome,NY,43.2260,-75.4895
rome,GA,34.2661,-85.1861
rome,WI,42.9853,-88.6499
rome,IL,40.8774,-89.5132
rome,IN,41.4894,-85.3588
rome,PA,41.8580,-76.3411
rome,OH,38.6656,-83.3825
rome,IA,40.9822,-91.6812
romeo,MI,42.8046,-83.0026
romeo,CO,37.1718,-105.9854
romeoville,IL,41.6279,-88.1012
romeville,LA,30.0687,-90.8274
romney,WV,39.3445,-78.7558
romney,IN,40.2534,-86.9038
romoland,CA,33.7648,-117.1571
romulus,MI,42.2236,-83.3660
romulus,NY,42.7518,-76.8351
ronald,WA,47.2338,-121.0335
ronan,MT,47.5290,-114.1009
ronceverte,WV,37.7511,-80.4698
ronco,PA,39.8680,-79.9228
ronda,NC,36.2217,-80.9432
rondo,AR,34.6574,-90.8208
ronkonkoma,NY,40.8035,-73.1245
ronks,PA,40.0284,-76.1761
ronneby,MN,45.6853,-93.8601
roodhouse,IL,39.4841,-90.3740
roopville,GA,33.4566,-85.1304
roosevelt,UT,40.2877,-109.9880
roosevelt,WA,45.7331,-120.2366
roosevelt,AZ,33.6574,-111.1271
roosevelt,NJ,40.2207,-74.4702
roosevelt,NY,40.6794,-73.5834
roosevelt,MN,48.8070,-95.1010
roosevelt,OK,34.8483,-99.0223
roosevelt estates,AZ,33.6202,-110.9998
roosevelt gardens,FL,26.1407,-80.1809
roosevelt park,MI,43.1981,-86.2733
roots,PA,40.6137,-78.3652
roper,NC,35.8786,-76.6171
ropesville,TX,33.4133,-102.1551
rosa,AL,33.9928,-86.5003
rosa sánchez,PR,18.0618,-65.9136
rosalia,KS,37.8158,-96.6250
rosalia,WA,47.2363,-117.3765
rosalie,NE,42.0573,-96.5128
rosamond,CA,34.8656,-118.2148
rosanky,TX,29.9533,-97.3119
rosaryville,MD,38.7676,-76.8281
rosburg,WA,46.3081,-123.6435
roscoe,IL,42.4256,-89.0095
roscoe,TX,32.4419,-100.5322
roscoe,MO,37.9766,-93.8175
roscoe,NY,41.9407,-74.9131
roscoe,MN,45.4323,-94.6365
roscoe,SD,45.4501,-99.3367
roscoe,MT,45.3518,-109.4933
roscoe,PA,40.0782,-79.8640
roscoe,NE,41.1316,-101.5852
roscommon,MI,44.4883,-84.5899
rose,OK,36.2124,-95.0381
rose,TX,30.1065,-94.0502
rose,MI,44.4211,-84.1154
rose bud,AR,35.3212,-92.0765
rose creek,MN,43.6045,-92.8289
rose farm,OH,39.7364,-82.0775
rose hill,VA,38.7869,-77.1088
rose hill,KS,37.5703,-97.1360
rose hill,NC,34.8260,-78.0259
rose hill,IL,39.1043,-88.1499
rose hill,IA,41.3204,-92.4636
rose hill acres,TX,30.1917,-94.1921
rose hills,CA,34.0090,-118.0419
rose lodge,OR,45.0187,-123.8882
rose valley,PA,39.8948,-75.3852
roseau,MN,48.8445,-95.7624
roseboro,NC,34.9557,-78.5141
rosebud,SD,43.2387,-100.8150
rosebud,MO,38.3848,-91.4030
rosebud,TX,31.0757,-96.9745
rosebud,MT,46.2698,-106.4541
rosebud,PA,40.7493,-78.5459
roseburg,OR,43.2236,-123.3520
roseburg north,OR,43.2696,-123.3475
rosebush,MI,43.7040,-84.7637
rosedale,CA,35.3886,-119.2057
rosedale,LA,30.4429,-91.4601
rosedale,MD,39.3272,-76.5084
rosedale,MS,33.8602,-91.0435
rosedale,WA,47.3413,-122.6325
rosedale,NM,32.7647,-108.2435
rosedale,IN,39.6225,-87.2816
rosedale,OK,34.9189,-97.1851
rosedale colony,SD,43.6267,-97.8753
roseland,NJ,40.8217,-74.3101
roseland,LA,30.7639,-90.5106
roseland,FL,27.8353,-80.4882
roseland,KS,37.2805,-94.8438
roseland,OH,40.7863,-82.5472
roseland,IN,41.7176,-86.2506
roseland,NE,40.4697,-98.5587
roselawn,IN,41.1569,-87.2928
roselle,IL,41.9802,-88.0859
roselle,NJ,40.6522,-74.2602
roselle park,NJ,40.6653,-74.2666
rosemead,CA,34.0689,-118.0827
rosemont,CA,38.5477,-121.3554
rosemont,IL,41.9890,-87.8717
rosemont,PA,40.0306,-75.3270
rosemont,MD,39.3337,-77.6228
rosemount,MN,44.7458,-93.0689
rosemount,OH,38.7739,-82.9750
rosenberg,TX,29.5500,-95.8214
rosendale,NY,41.8491,-74.0736
rosendale,WI,43.8089,-88.6712
rosendale,MO,40.0407,-94.8232
rosenhayn,NJ,39.4787,-75.1380
rosepine,LA,30.9245,-93.2885
roseto,PA,40.8782,-75.2203
roseville,CA,38.7703,-121.3196
roseville,MN,45.0156,-93.1538
roseville,MI,42.5076,-82.9366
roseville,IA,43.0254,-92.8082
roseville,IL,40.7307,-90.6638
roseville,OH,39.8065,-82.0756
roseville,PA,41.8637,-76.9576
rosewood,OH,40.2174,-83.9634
rosewood heights,IL,38.8878,-90.0732
rosharon,TX,29.3500,-95.4531
rosholt,WI,44.6302,-89.3052
rosholt,SD,45.8662,-96.7318
rosiclare,IL,37.4256,-88.3523
rosine,KY,37.4550,-86.7364
rosita,TX,28.6255,-100.4278
roslyn,WA,47.2700,-121.1412
roslyn,PA,40.1311,-75.1374
roslyn,NY,40.7998,-73.6504
roslyn,SD,45.4966,-97.4927
roslyn estates,NY,40.7937,-73.6612
roslyn harbor,NY,40.8112,-73.6406
roslyn heights,NY,40.7787,-73.6396
rosman,NC,35.1458,-82.8202
ross,IN,41.5351,-87.3754
ross,OH,39.3139,-84.6601
ross,CA,37.9638,-122.5616
ross,TX,31.7276,-97.1129
ross,ND,48.3128,-102.5435
ross corner,NJ,41.1281,-74.7136
rossburg,OH,40.2802,-84.6383
rosser,TX,32.4583,-96.4519
rossford,OH,41.5776,-83.5722
rossie,IA,43.0137,-95.1886
rossiter,PA,40.9008,-78.9359
rosslyn farms,PA,40.4224,-80.0885
rossmoor,CA,33.7887,-118.0803
rossmoor,NJ,40.3347,-74.4701
rossmore,WV,37.8046,-81.9930
rossmoyne,OH,39.2153,-84.3888
rosston,AR,33.5880,-93.2869
rosston,OK,36.8129,-99.9327
rossville,TN,35.0309,-89.5620
rossville,MD,39.3566,-76.4779
rossville,GA,34.9758,-85.2896
rossville,IL,40.3815,-87.6699
rossville,KS,39.1358,-95.9496
rossville,IN,40.4196,-86.5958
roswell,GA,34.0395,-84.3509
roswell,NM,33.3734,-104.5294
roswell,SD,44.0060,-97.6975
roswell,OH,40.4759,-81.3479
rotan,TX,32.8540,-100.4655
rote,PA,41.0780,-77.4115
rothbury,MI,43.5184,-86.3614
rothsay,MN,46.4731,-96.2842
rothschild,WI,44.8737,-89.6197
rothsville,PA,40.1531,-76.2478
rothville,MO,39.6547,-93.0611
rotonda,FL,26.8851,-82.2779
rotterdam,NY,42.7794,-73.9601
rougemont,NC,36.2134,-78.9109
rough and ready,CA,39.2340,-121.1380
rough rock,AZ,36.4095,-109.8684
roulette,PA,41.7768,-78.1551
round hill,NV,38.9965,-119.9175
round hill,VA,39.1315,-77.7672
round lake,IL,42.3432,-88.1021
round lake,NY,42.9377,-73.7957
round lake,MN,43.5372,-95.4719
round lake beach,IL,42.3824,-88.0807
round lake heights,IL,42.3846,-88.1059
round lake park,IL,42.3407,-88.0812
round mountain,TX,30.3943,-98.3612
round mountain,CA,40.7975,-121.9380
round rock,TX,30.5261,-97.6635
round rock,AZ,36.5043,-109.4632
round top,NY,42.2607,-74.0313
round top,TX,30.0640,-96.6959
round valley,CA,37.4142,-118.5723
round valley,AZ,34.1878,-111.3018
roundup,MT,46.4483,-108.5397
rouse,CA,37.6195,-121.0084
rouses point,NY,44.9912,-73.3637
rouseville,PA,41.4685,-79.6812
route 7 gateway,CT,41.3188,-73.4754
rouzerville,PA,39.7341,-77.5280
rover,AR,34.9518,-93.4090
rowan,IA,42.7399,-93.5503
rowe,NM,35.4922,-105.6715
rowena,OR,45.6701,-121.2749
rowena,TX,31.6442,-100.0481
rowena,SD,43.5191,-96.5562
rowes run,PA,40.0089,-79.8177
rowesville,SC,33.3722,-80.8362
rowland,NC,34.5361,-79.2929
rowland heights,CA,33.9703,-117.8906
rowlesburg,WV,39.3488,-79.6767
rowlett,TX,32.9159,-96.5486
rowley,MA,42.7180,-70.8669
rowley,IA,42.3685,-91.8443
roxana,IL,38.8216,-90.0459
roxboro,NC,36.3946,-78.9773
roxborough park,CO,39.4506,-105.0741
roxbury,KS,38.5505,-97.4277
roxie,MS,31.5077,-91.0710
roxobel,NC,36.2015,-77.2398
roxton,TX,33.5456,-95.7249
roy,UT,41.1715,-112.0485
roy,MT,47.3343,-108.9600
roy,NM,35.9451,-104.1963
roy,WA,46.9899,-122.5410
roy lake,MN,47.3168,-95.5387
royal,WA,46.9019,-119.6207
royal,IA,43.0644,-95.2837
royal,IL,40.1931,-87.9719
royal,NE,42.3329,-98.1250
royal center,IN,40.8643,-86.5000
royal hawaiian estates,HI,19.4412,-155.1840
royal kunia,HI,21.4053,-158.0318
royal lakes,IL,39.1133,-89.9585
royal oak,MI,42.5078,-83.1539
royal palm beach,FL,26.6990,-80.2276
royal palm estates,FL,26.6817,-80.1328
royal pines,NC,35.4788,-82.5023
royalton,MN,45.8303,-94.2926
royalton,IL,37.8776,-89.1136
royalton,PA,40.1858,-76.7240
royer,PA,40.4223,-78.2723
royersford,PA,40.1863,-75.5389
royerton,IN,40.2650,-85.3733
royse,TX,32.9759,-96.3147
royston,GA,34.2866,-83.1108
rozel,KS,38.1954,-99.4033
rubicon,WI,43.3372,-88.4526
ruby,AK,64.7233,-155.5005
ruby,MI,43.0329,-82.6118
ruby,SC,34.7482,-80.1791
ruby,NY,42.0143,-74.0094
ruch,OR,42.2314,-123.0403
ruckersville,VA,38.2281,-78.3775
rudd,IA,43.1263,-92.9047
rudolph,WI,44.4972,-89.8018
rudolph,OH,41.2966,-83.6640
rudy,AR,35.5275,-94.2404
rudyard,MT,48.5599,-110.5501
ruffin,NC,36.4382,-79.5334
rufus,OR,45.6890,-120.7461
rugby,ND,48.3654,-99.9902
ruhenstroth,NV,38.8913,-119.6833
ruidoso,NM,33.3495,-105.6688
ruidoso downs,NM,33.3312,-105.5968
rule,TX,33.1819,-99.8933
ruleville,MS,33.7249,-90.5503
rulo,NE,40.0517,-95.4306
ruma,IL,38.1306,-90.0003
rumford,ME,44.5448,-70.5602
rumsey,CA,38.8933,-122.2436
rumson,NJ,40.3621,-74.0045
runaway bay,TX,33.1754,-97.8748
runge,TX,28.8863,-97.7131
runnells,IA,41.5159,-93.3604
runnelstown,MS,31.3778,-89.1143
runnemede,NJ,39.8534,-75.0755
running springs,CA,34.2114,-117.1046
running water,SD,42.7822,-97.9817
running y ranch,OR,42.2733,-121.8750
runville,PA,40.9573,-77.8334
rupert,ID,42.6189,-113.6740
rupert,PA,40.9755,-76.4816
rupert,WV,37.9648,-80.6868
rural hall,NC,36.2245,-80.2969
rural hill,TN,36.1183,-86.5147
rural retreat,VA,36.9051,-81.2772
rural valley,PA,40.7991,-79.3149
rush,MN,45.6874,-92.9653
rush center,KS,38.4649,-99.3108
rush hill,MO,39.2100,-91.7252
rush springs,OK,34.7789,-97.9573
rush valley,UT,40.3613,-112.4506
rushford,MN,43.8046,-91.7856
rushford,NY,42.3893,-78.2526
rushmere,VA,37.0714,-76.6708
rushmore,MN,43.6197,-95.7990
rushsylvania,OH,40.4613,-83.6712
rushville,IN,39.6186,-85.4459
rushville,IL,40.1200,-90.5665
rushville,NE,42.7134,-102.4666
rushville,NY,42.7612,-77.2280
rushville,OH,39.7644,-82.4303
rushville,MO,39.5874,-95.0238
rusk,TX,31.7978,-95.1488
ruskin,FL,27.7068,-82.4222
ruskin,NE,40.1440,-97.8670
ruso,ND,47.8373,-100.9343
russell,KS,38.8875,-98.8514
russell,KY,38.5130,-82.6960
russell,PA,41.9374,-79.1403
russell,MA,42.2039,-72.8619
russell,GA,33.9790,-83.6923
russell,IA,40.9804,-93.2011
russell,MN,44.3204,-95.9440
russell,AR,35.3621,-91.5099
russell gardens,NY,40.7809,-73.7255
russell springs,KY,37.0507,-85.0805
russell springs,KS,38.9128,-101.1757
russells point,OH,40.4674,-83.8935
russellton,PA,40.6081,-79.8401
russellville,AR,35.2763,-93.1387
russellville,AL,34.5057,-87.7281
russellville,KY,36.8395,-86.8956
russellville,SC,33.3970,-79.9637
russellville,TN,36.2580,-83.1968
russellville,MO,38.5123,-92.4392
russellville,OH,38.8673,-83.7878
russellville,IL,38.8186,-87.5301
russellville,IN,39.8570,-86.9832
russia,OH,40.2340,-84.4067
russian mission,AK,61.7852,-161.3673
russiaville,IN,40.4189,-86.2728
rustburg,VA,37.2722,-79.1001
rustic acres colony,SD,43.8698,-97.0990
ruston,LA,32.5330,-92.6353
ruston,WA,47.2980,-122.5118
rutgers university-busch campus,NJ,40.5196,-74.4675
rutgers university-livingston campus,NJ,40.5177,-74.4448
ruth,CA,40.2938,-123.3483
ruth,NC,35.3824,-81.9448
ruth,NV,39.2793,-114.9900
rutherford,NJ,40.8203,-74.1060
rutherford,TN,36.1221,-88.9929
rutherford,CA,38.4589,-122.4288
rutherford,PA,40.2696,-76.7678
rutherford college,NC,35.7517,-81.5270
rutherfordton,NC,35.3641,-81.9613
ruthton,MN,44.1775,-96.1034
ruthven,IA,43.1301,-94.8987
ruthville,ND,48.3708,-101.3002
rutland,VT,43.6097,-72.9778
rutland,MA,42.3715,-71.9577
rutland,IA,42.7614,-94.2952
rutland,OH,39.0413,-82.1286
rutland,IL,40.9838,-89.0413
rutland,ND,46.0543,-97.5068
rutledge,AL,31.7241,-86.3020
rutledge,TN,36.2744,-83.5327
rutledge,GA,33.6257,-83.6097
rutledge,MN,46.2559,-92.8782
rutledge,PA,39.9009,-75.3274
rutledge,MO,40.3140,-92.0876
ryan,OK,34.0214,-97.9542
ryan,IA,42.3523,-91.4849
ryan park,WY,41.3132,-106.4896
ryder,ND,47.9212,-101.6704
ryderwood,WA,46.3749,-123.0442
rye,NY,40.9447,-73.6864
rye,AR,33.7505,-91.9985
rye,AZ,34.0978,-111.3543
rye,CO,37.9213,-104.9319
rye brook,NY,41.0300,-73.6864
ryegate,MT,46.2984,-109.2537
ryland heights,KY,38.9803,-84.4322
río blanco,PR,18.2123,-65.7930
río cañas abajo,PR,18.0398,-66.4682
río grande,PR,18.3789,-65.8389
río lajas,PR,18.3965,-66.2635
s.n.p.j.,PA,40.9290,-80.4962
sabana,PR,18.4643,-66.3517
sabana eneas,PR,18.0810,-67.0852
sabana grande,PR,18.0826,-66.9640
sabana hoyos,PR,18.4213,-66.6084
sabana seca,PR,18.4273,-66.1809
sabattus,ME,44.1201,-70.1038
sabetha,KS,39.9102,-95.7928
sabillasville,MD,39.6994,-77.4573
sabin,MN,46.7814,-96.6542
sabina,OH,39.4909,-83.6353
sabinal,TX,29.3213,-99.4695
sabinsville,PA,41.8671,-77.5280
sabula,IA,42.0702,-90.1825
sac,IA,42.4220,-94.9974
sacate,AZ,33.1399,-111.9776
sacaton,AZ,33.0775,-111.7629
sacaton flats,AZ,33.0566,-111.6610
sachse,TX,32.9690,-96.5795
sackets harbor,NY,43.9383,-76.1129
saco,ME,43.5280,-70.4196
saco,MT,48.4571,-107.3413
sacramento,CA,38.5677,-121.4682
sacramento,NM,32.7845,-105.5651
sacramento,KY,37.4166,-87.2679
sacred heart,MN,44.7817,-95.3507
sacred heart university,CT,41.2215,-73.2442
saddle butte,MT,48.5234,-109.6449
saddle ridge,CO,40.3131,-103.8023
saddle river,NJ,41.0237,-74.0926
saddle rock,NY,40.7944,-73.7493
saddle rock estates,NY,40.7939,-73.7415
saddlebrooke,AZ,32.5564,-110.8747
saddlebrooke,MO,36.8256,-93.2034
sadieville,KY,38.3878,-84.5513
sadler,TX,33.6801,-96.8469
sadorus,IL,39.9669,-88.3451
sadsburyville,PA,39.9823,-75.8939
saegertown,PA,41.7146,-80.1309
safety harbor,FL,28.0063,-82.6978
safford,AZ,32.8333,-109.6974
sag harbor,NY,40.9943,-72.2885
sagamore,MA,41.7828,-70.5321
sagamore,PA,40.7814,-79.2310
sagaponack,NY,40.9309,-72.2687
sagar,NM,35.2474,-108.7671
sage,CA,33.5941,-116.9104
sage creek colony,MT,48.9288,-110.9722
sageville,IA,42.5503,-90.7069
saginaw,MI,43.4199,-83.9502
saginaw,TX,32.8656,-97.3652
saginaw,MO,37.0244,-94.4752
saginaw,PA,40.0650,-76.6711
saguache,CO,38.0863,-106.1411
sahuarita,AZ,31.9322,-110.9654
sail harbor,CT,41.5242,-73.4642
sailor springs,IL,38.7645,-88.3602
saks,AL,33.7114,-85.8537
salado,TX,30.9484,-97.5283
salado,AR,35.6954,-91.5923
salamanca,NY,42.1647,-78.7413
salamatof,AK,60.6042,-151.3113
salamonia,IN,40.3860,-84.8649
salcha,AK,64.5341,-146.8836
sale,GA,31.2629,-84.0208
sale creek,TN,35.3864,-85.0824
salem,OR,44.9239,-123.0230
salem,VA,37.2853,-80.0552
salem,UT,40.0553,-111.6674
salem,GA,32.7586,-84.1936
salem,MA,42.4992,-70.8982
salem,IL,38.6275,-88.9594
salem,OH,40.9046,-80.8489
salem,NC,35.6997,-81.7003
salem,IN,38.6046,-86.0975
salem,MO,37.6396,-91.5349
salem,AR,34.6309,-92.5615
salem,NY,43.1727,-73.3266
salem,NJ,39.5682,-75.4726
salem,WV,39.2849,-80.5645
salem,NM,32.7121,-107.2056
salem,SD,43.7228,-97.3893
salem,SC,34.8879,-82.9752
salem,KY,37.2647,-88.2412
salem,IA,40.8522,-91.6207
salem,NE,40.0769,-95.7285
salem heights,OH,39.0658,-84.3840
salem lakes,WI,42.5365,-88.1332
salemburg,NC,35.0138,-78.5027
salesville,AR,36.2391,-92.2775
salesville,OH,39.9741,-81.3366
salida,CO,38.5299,-105.9980
salida,CA,37.7091,-121.0848
salida del sol estates,TX,26.3257,-98.4469
salina,KS,38.8131,-97.6145
salina,UT,38.9388,-111.8652
salina,OK,36.2916,-95.1554
salinas,CA,36.6902,-121.6338
salinas,PR,17.9779,-66.2962
saline,MI,42.1738,-83.7769
saline,LA,32.1631,-92.9768
saline,IN,39.3666,-87.1323
salineville,OH,40.6207,-80.8344
salineño,TX,26.5176,-99.1121
salineño north,TX,26.5272,-99.0950
salisbury,NC,35.6662,-80.4926
salisbury,MD,38.3753,-75.5859
salisbury,MA,42.8311,-70.8471
salisbury,NY,40.7458,-73.5603
salisbury,MO,39.4233,-92.8024
salisbury,PA,39.7535,-79.0844
salisbury center,NY,43.1417,-74.7759
salisbury mills,NY,41.4323,-74.1063
salix,IA,42.3119,-96.2922
salix,PA,40.2964,-78.7593
salladasburg,PA,41.2808,-77.2318
salley,SC,33.5669,-81.3037
sallis,MS,33.0216,-89.7647
sallisaw,OK,35.4604,-94.8066
salmon,ID,45.1744,-113.8948
salmon brook,CT,41.9575,-72.7919
salmon creek,WA,45.7099,-122.6632
salmon creek,CA,38.3462,-123.0593
salome,AZ,33.7778,-113.6060
salona,PA,41.0873,-77.4537
salt creek,CO,38.2407,-104.5866
salt creek commons,IN,41.5111,-87.1411
salt lake,UT,40.7769,-111.9310
salt lick,KY,38.1195,-83.6157
salt point,NY,41.8078,-73.7880
salt rock,WV,38.3301,-82.2127
saltaire,NY,40.6381,-73.1947
saltese,MT,47.4114,-115.5121
saltillo,MS,34.3803,-88.6962
saltillo,TN,35.3805,-88.2536
saltillo,IN,38.6652,-86.2975
saltillo,PA,40.2118,-78.0062
salton,CA,33.2994,-115.9609
salton sea beach,CA,33.3759,-116.0115
saltsburg,PA,40.4846,-79.4482
saltville,VA,36.8759,-81.7629
saluda,VA,37.6053,-76.5938
saluda,SC,34.0012,-81.7716
saluda,NC,35.2375,-82.3469
salunga,PA,40.0929,-76.4282
salvisa,KY,37.9255,-84.8632
salvo,NC,35.5485,-75.4682
salyer,CA,40.8768,-123.5735
salyersville,KY,37.7419,-83.0636
sam rayburn,TX,31.0773,-94.0255
samak,UT,40.6389,-111.2413
samburg,TN,36.3817,-89.3524
sammamish,WA,47.5943,-122.0381
sammons point,IL,41.0324,-87.8583
sammy martinez,TX,26.4329,-98.7513
samnorwood,TX,35.0501,-100.2814
samoa,CA,40.8146,-124.1892
samoset,FL,27.4764,-82.5431
sams corner,OK,36.1983,-95.2167
samson,AL,31.1124,-86.0467
samsula-spruce creek,FL,29.0516,-81.0625
san acacia,NM,34.2549,-106.9023
san acacio,CO,37.2086,-105.5666
san andreas,CA,38.1927,-120.6732
san angelo,TX,31.4411,-100.4505
san anselmo,CA,37.9821,-122.5699
san antonio,TX,29.4628,-98.5246
san antonio,PR,18.4471,-66.2994
san antonio,FL,28.3399,-82.2786
san antonio,NM,33.9162,-106.8700
san antonio heights,CA,34.1564,-117.6587
san antonito,NM,35.1575,-106.3475
san ardo,CA,36.0237,-120.9073
san augustine,TX,31.5299,-94.1109
san benito,TX,26.1294,-97.6440
san bernardino,CA,34.1411,-117.2946
san bruno,CA,37.6256,-122.4314
san buenaventura (ventura),CA,34.2678,-119.2542
san carlos,AZ,33.3446,-110.4777
san carlos,CA,37.4990,-122.2676
san carlos,TX,26.2957,-98.0631
san carlos i,TX,27.4900,-99.3729
san carlos ii,TX,27.4896,-99.3686
san carlos park,FL,26.4767,-81.8198
san castle,FL,26.5651,-80.0611
san clemente,CA,33.4491,-117.6131
san cristobal,NM,36.6101,-105.6318
san diego,CA,32.8150,-117.1356
san diego,TX,27.7609,-98.2389
san diego country estates,CA,33.0094,-116.7873
san dimas,CA,34.1080,-117.8085
san elizario,TX,31.5784,-106.2620
san felipe,TX,29.7946,-96.1059
san felipe pueblo,NM,35.4383,-106.4132
san fernando,CA,34.2887,-118.4362
san fernando,TX,26.4033,-98.8351
san fidel,NM,35.1026,-107.5975
san francisco,CA,37.7272,-123.0322
san gabriel,CA,34.0946,-118.0985
san germán,PR,18.0830,-67.0460
san geronimo,CA,38.0067,-122.6633
san ildefonso pueblo,NM,35.8883,-106.1292
san isidro,TX,26.7136,-98.4479
san isidro,PR,18.3921,-65.8843
san jacinto,CA,33.7989,-116.9959
san joaquin,CA,36.6056,-120.1898
san jon,NM,35.1113,-103.3363
san jose,CA,37.2960,-121.8146
san jose,AZ,32.8180,-109.5948
san jose,NM,36.0367,-106.1004
san jose,IL,40.3051,-89.6048
san josé,PR,18.4039,-66.2490
san juan,PR,18.4046,-66.0637
san juan,TX,26.1894,-98.1518
san juan bautista,CA,36.8451,-121.5369
san juan capistrano,CA,33.5009,-117.6544
san leandro,CA,37.7034,-122.1630
san leanna,TX,30.1440,-97.8194
san leon,TX,29.4911,-94.9414
san lorenzo,CA,37.6759,-122.1360
san lorenzo,PR,18.1871,-65.9674
san lorenzo,NM,32.8054,-107.9202
san lucas,CA,36.1283,-121.0217
san luis,AZ,32.4857,-114.7219
san luis,NM,35.7009,-107.0431
san luis,CO,37.2024,-105.4225
san luis obispo,CA,35.2662,-120.6684
san manuel,AZ,32.6091,-110.6415
san mar,MD,39.5522,-77.6409
san marcos,TX,29.8736,-97.9367
san marcos,CA,33.1326,-117.1699
san marine,OR,44.3547,-124.0940
san marino,CA,34.1227,-118.1129
san martin,CA,37.0829,-121.5963
san mateo,CA,37.5603,-122.3106
san mateo,NM,35.3381,-107.6461
san miguel,AZ,31.6295,-111.7801
san miguel,NM,32.1535,-106.7268
san miguel,CA,35.7534,-120.6924
san pablo,CA,37.9629,-122.3426
san pablo,NM,32.2507,-106.7626
san pasqual,CA,34.1392,-118.1025
san patricio,TX,27.9843,-97.7702
san pedro,NM,35.2280,-106.1847
san pedro,TX,25.9813,-97.5882
san perlita,TX,26.5010,-97.6396
san pierre,IN,41.1993,-86.8907
san rafael,CA,37.9810,-122.5069
san rafael,NM,35.0982,-107.9049
san ramon,CA,37.7653,-121.9320
san saba,TX,31.1974,-98.7194
san sebastián,PR,18.3355,-66.9948
san simeon,CA,35.6182,-121.1374
san simon,AZ,32.2682,-109.2302
san tan valley,AZ,33.1786,-111.5628
san ygnacio,TX,27.0532,-99.4237
san ysidro,NM,32.3568,-106.8129
sanatoga,PA,40.2508,-75.5882
sanborn,NY,43.1451,-78.8777
sanborn,MN,44.2100,-95.1295
sanborn,IA,43.1814,-95.6553
sanborn,ND,46.9428,-98.2238
sanbornville,NH,43.5525,-71.0298
sanctuary,TX,32.9132,-97.5877
sand,CA,36.6218,-121.8477
